perm_id,balanced_acc
914,0.35239107629384975
915,0.3559154413957802
916,0.3095120271291182
917,0.3511479194227456
918,0.33313229570550107
919,0.395562350652753
920,0.3730687663758159
921,0.31080549685896763
922,0.33180880774959876
923,0.3455097200940852
924,0.3305050103405519
925,0.34559726648628497
926,0.3080441309827275
927,0.3361071920019626
928,0.3293912206067013
929,0.35492335036736117
930,0.3447402688390139
931,0.35350835458398633
932,0.29401357270445727
933,0.33114264928413417
934,0.3600662557983927
935,0.35132347084465476
936,0.2998620846852329
937,0.3416323446781445
938,0.3338165197528964
939,0.3318064869085299
940,0.3407928700964299
941,0.3770171754333665
942,0.31573563787782244
943,0.3419456568414505
944,0.338768436467506
945,0.3336258016926842
946,0.34663053813682887
947,0.347909146180465
948,0.3226738708971311
949,0.3405951981259046
950,0.3452866744904798
951,0.2979815653522044
952,0.29648520622921126
953,0.3251489346990541
954,0.35631165546089616
955,0.35997826363832874
956,0.2972173516308489
957,0.3154738242267709
958,0.30551820605589863
959,0.29601162210691306
960,0.3149022746332589
961,0.3347045315199427
962,0.3563708919195908
963,0.30327216246499017
964,0.3444116461743275
965,0.3171175620837447
966,0.3459638898487455
967,0.34069589543983575
968,0.30943361714948836
969,0.3533766954507218
970,0.31138380846883995
971,0.29816638545849655
972,0.3197268043044086
973,0.3152381899650238
974,0.3516594298495787
975,0.3618728858911529
976,0.320332120714783
977,0.31216664630740476
978,0.32973596502253527
979,0.3272129399586602
980,0.29428591898984824
981,0.33761210724184865
982,0.30980655447538574
983,0.31414615449768396
984,0.29547348285513203
985,0.32789635175444626
986,0.29957601910402637
987,0.31494203066611626
988,0.3381224437377929
989,0.33239484695806537
990,0.31913473448954827
991,0.34486209243052923
992,0.3801525433574759
993,0.31169534886712513
994,0.3017961716314355
995,0.3080665641177655
996,0.29849632949168686
997,0.32321456574743135
998,0.3167899879561433
999,0.35076369920014544
