regime,M,seed,fold,n_train_groups,n_test_groups,balanced_acc,balanced_acc_3class,bal_acc_c2_vs_c3,mid_k_frac,abs_r_c1,abs_r_c2,abs_r_c3,abs_r_c4,ablation_acc_drop,confusion_flat,kbin_importance_flat,runtime_sec
per_sightline,1,50,1,52428,13108,0.29737564845895637,0.1570542162547045,0.14861153494049437,0.19020183682511035,0.06722640692827915,0.02213135373972793,0.05794254910132425,0.23125629473593928,-0.0020598108025633444,"0.173940,0.458041,0.263656,0.104364,0.473299,0.110772,0.312481,0.103448,0.299664,0.358865,0.186451,0.155020,0.100702,0.074153,0.106805,0.718340","0.050500,0.000000,0.049179,0.048908,0.047220,0.045787,0.044961,0.044748,0.044235,0.044702,0.045151,0.046078,0.048307,0.050665,0.052042,0.056728,0.059507,0.064026,0.081105,0.076151",12.057959794998169
per_sightline,1,50,2,52429,13107,0.2885796285056279,0.15084935408401992,0.1464754348489472,0.18987847689009402,0.0990944277326433,0.03546023722509293,0.01072523380152319,0.1249125220936634,-0.0023643624879511327,"0.159597,0.455600,0.267623,0.117180,0.470857,0.113824,0.300885,0.114434,0.327128,0.348489,0.179127,0.145255,0.105006,0.080891,0.112332,0.701770","0.049973,0.000000,0.048961,0.048730,0.046892,0.045769,0.044894,0.044824,0.044349,0.045037,0.045298,0.046282,0.048060,0.050238,0.051890,0.057289,0.062354,0.062879,0.080122,0.076158",12.099615812301636
per_sightline,1,50,3,52429,13107,0.2967794928429655,0.15880231839951095,0.15123368815770402,0.19043642102116065,0.06878834602582742,0.012765068141577985,0.010123542550705305,0.13724804246249003,-0.002060276549138318,"0.173940,0.452853,0.275252,0.097955,0.469942,0.116875,0.306683,0.106500,0.322344,0.353785,0.185592,0.138278,0.095209,0.082087,0.111993,0.710711","0.050506,0.000000,0.048766,0.048821,0.046957,0.045412,0.045090,0.044633,0.044367,0.044833,0.045157,0.046140,0.048322,0.050817,0.052564,0.056809,0.059589,0.064333,0.079933,0.076949",12.27574896812439
per_sightline,1,50,4,52429,13107,0.29479038237048616,0.15167453281582058,0.14511936712119808,0.1901510570447016,0.0879105926005066,0.012414339716342664,0.020865857010181937,0.21761215001726927,-0.003967811509007713,"0.164785,0.472078,0.253280,0.109857,0.486569,0.112332,0.304029,0.097070,0.327434,0.346659,0.177907,0.148001,0.085444,0.086359,0.104059,0.724138","0.050382,0.000000,0.049124,0.049024,0.047277,0.045901,0.045315,0.044705,0.044278,0.044865,0.045307,0.046199,0.047740,0.050905,0.052329,0.056573,0.060089,0.064308,0.079975,0.075703",12.303524017333984
per_sightline,1,50,5,52429,13107,0.2880805810505231,0.1508656552141447,0.14617027769301189,0.19024674691844323,0.08379916027874433,0.013638415499267196,0.005009103667367431,0.20529661945726496,-0.001983614662894484,"0.160256,0.475885,0.258547,0.105311,0.461398,0.115349,0.309124,0.114129,0.303631,0.361001,0.176991,0.158377,0.103143,0.077815,0.119316,0.699725","0.050169,0.000000,0.048671,0.048741,0.047058,0.045794,0.045400,0.044896,0.044135,0.044833,0.045542,0.046091,0.048099,0.050514,0.051777,0.057537,0.059768,0.064383,0.080288,0.076305",12.12482476234436
per_sightline,1,51,1,52428,13108,0.29089105889533107,0.15034075882412776,0.14388159902349712,0.18981616223328102,0.0802857247907412,0.0494387528618766,0.03722949084035237,0.15905919398729154,-0.007934086054318001,"0.163259,0.470857,0.259689,0.106195,0.468721,0.115960,0.314617,0.100702,0.321636,0.356729,0.171803,0.149832,0.096125,0.078120,0.113213,0.712542","0.050521,0.000000,0.048957,0.049044,0.047294,0.045687,0.045240,0.044590,0.044145,0.045093,0.045013,0.046121,0.048095,0.050588,0.051986,0.059118,0.059895,0.065461,0.078077,0.075074",12.221627712249756
per_sightline,1,51,2,52429,13107,0.2942255016370061,0.15634218289085547,0.15227342081171805,0.1888260023835275,0.0728545951204783,0.016158976772074184,0.017362036475687112,0.17260082554334696,0.0007633353490845707,"0.164480,0.468721,0.260299,0.106500,0.458956,0.119316,0.313091,0.108636,0.317058,0.345743,0.185230,0.151968,0.100427,0.080891,0.110806,0.707875","0.050313,0.000000,0.048791,0.048791,0.046737,0.046030,0.045353,0.044589,0.044630,0.045195,0.044650,0.045945,0.047989,0.050242,0.051457,0.059432,0.060496,0.065196,0.078719,0.075444",12.639763116836548
per_sightline,1,51,3,52429,13107,0.28930307266056426,0.15107157729983486,0.14848713403031377,0.19013677766466075,0.08739618222165081,0.006333612099768208,0.0018478299774239374,0.20686570445049224,-0.0038142781505613454,"0.156240,0.460787,0.276778,0.106195,0.485810,0.112298,0.300885,0.101007,0.308913,0.357143,0.184676,0.149267,0.099786,0.078425,0.117791,0.703998","0.050714,0.000000,0.048893,0.049174,0.047281,0.045710,0.044969,0.044969,0.044249,0.044927,0.044677,0.046438,0.048101,0.050921,0.052111,0.059107,0.060578,0.063860,0.078444,0.074876",12.061554670333862
per_sightline,1,51,4,52429,13107,0.29471383692088604,0.15391201041185784,0.14649206200167447,0.19000790330455467,0.0778483255003937,0.04906681600457526,0.015001761359017141,0.13548348099091292,-0.005264822571047767,"0.168752,0.456210,0.261215,0.113824,0.467643,0.108974,0.315934,0.107448,0.305462,0.356118,0.184010,0.154410,0.097345,0.090021,0.095514,0.717119","0.050166,0.000000,0.049057,0.048704,0.047296,0.046046,0.045298,0.044485,0.044522,0.044922,0.045098,0.045886,0.048593,0.050431,0.051750,0.058927,0.060837,0.065027,0.078538,0.074416",11.850006818771362
per_sightline,1,51,5,52429,13107,0.28632550823197755,0.1491358724346213,0.14632285627097957,0.18909950598819003,0.10737013668092481,0.030865325303175876,0.027171164279211492,0.2000824293940316,-0.004883259689484887,"0.154762,0.464591,0.276557,0.104090,0.468721,0.109857,0.310955,0.110467,0.320720,0.348795,0.182789,0.147696,0.112298,0.073848,0.115960,0.697894","0.049966,0.000000,0.048893,0.048835,0.046925,0.045702,0.045307,0.044712,0.044232,0.044987,0.045159,0.045760,0.047761,0.050420,0.051856,0.059568,0.061108,0.065022,0.079032,0.074757",12.140984535217285
per_sightline,4,42,1,13107,3277,0.37780718603889335,0.2330876440632538,0.19780219780219782,0.19507602629938975,0.1104300433209957,0.05622944309877928,0.09759135614204144,0.26703509339119924,-0.0018307573185622483,"0.303659,0.358537,0.273171,0.064634,0.479853,0.195360,0.266178,0.058608,0.344322,0.332112,0.200244,0.123321,0.062271,0.064713,0.061050,0.811966","0.047290,0.000000,0.043755,0.042501,0.042313,0.040183,0.040997,0.039774,0.040132,0.041060,0.042532,0.047782,0.051670,0.053092,0.061647,0.069309,0.069077,0.068343,0.086185,0.072358",2.567063093185425
per_sightline,4,42,2,13107,3277,0.3711289049703684,0.2241832693052205,0.18853375621668306,0.1919808302710739,0.049604722832999625,0.03397710675434851,0.1263749796746083,0.1960582031530835,-0.004275365555853394,"0.295482,0.385836,0.257631,0.061050,0.448780,0.181707,0.304878,0.064634,0.376068,0.311355,0.195360,0.117216,0.054945,0.046398,0.086691,0.811966","0.047789,0.000000,0.044277,0.042782,0.042506,0.040674,0.040764,0.040525,0.040398,0.041312,0.041913,0.047133,0.049508,0.053427,0.061999,0.066256,0.073953,0.067579,0.085335,0.071871",2.600463390350342
per_sightline,4,42,3,13107,3277,0.38180410375532325,0.24004486931316196,0.20683165073408977,0.19404411858802328,0.025075632907529066,0.09686252115767155,0.061995679089906844,0.21452774092238072,-0.0009183567110396806,"0.306471,0.365079,0.247863,0.080586,0.481074,0.203907,0.247863,0.067155,0.364634,0.309756,0.209756,0.115854,0.053724,0.061050,0.078144,0.807082","0.047311,0.000000,0.043956,0.043126,0.042614,0.040309,0.040942,0.039209,0.039947,0.040948,0.042002,0.048538,0.050612,0.052892,0.060492,0.066749,0.072231,0.071342,0.083283,0.073497",2.543475866317749
per_sightline,4,42,4,13107,3277,0.3855862294886685,0.24094424094424094,0.1971916971916972,0.1957099023609842,0.03023195274867071,0.10210677833780521,0.04271869747564712,0.24553545916959002,0.0002989219452633751,"0.328449,0.355311,0.247863,0.068376,0.449328,0.200244,0.273504,0.076923,0.333333,0.341880,0.194139,0.130647,0.067073,0.053659,0.059756,0.819512","0.047209,0.000000,0.043688,0.042495,0.042685,0.040769,0.040724,0.040430,0.039925,0.041144,0.042267,0.048214,0.051841,0.053388,0.059614,0.064970,0.071654,0.073388,0.084168,0.071426",2.6979963779449463
per_sightline,4,42,5,13108,3276,0.37606837606837606,0.23931623931623933,0.19413919413919414,0.19607058634156577,0.06947152273251087,0.08291380057171654,0.01549138774552266,0.3427931103329539,-0.007936507936507908,"0.329670,0.367521,0.218559,0.084249,0.500611,0.192918,0.234432,0.072039,0.360195,0.308913,0.195360,0.135531,0.068376,0.061050,0.084249,0.786325","0.047820,0.000000,0.043908,0.042520,0.042054,0.040792,0.040375,0.039977,0.040124,0.041400,0.042538,0.048637,0.051032,0.053863,0.059432,0.068050,0.072853,0.067155,0.084004,0.073467",2.586799144744873
per_sightline,4,43,1,13107,3277,0.3826811399982132,0.2465052562613538,0.20146520146520147,0.1951006165135724,0.0363012409516184,0.08375535433275429,0.08299424388008979,0.30285479633403534,-0.013421334762798165,"0.336585,0.341463,0.247561,0.074390,0.451770,0.211233,0.268620,0.068376,0.332112,0.352869,0.191697,0.123321,0.062271,0.065934,0.080586,0.791209","0.046374,0.000000,0.043746,0.043872,0.041566,0.040645,0.040147,0.040221,0.040820,0.040782,0.042536,0.047274,0.051958,0.053332,0.056789,0.066708,0.076281,0.075079,0.081395,0.070475",2.756112813949585
per_sightline,4,43,2,13107,3277,0.37387615771762117,0.23150927663122786,0.1860917537746806,0.19255868805646098,0.025120519906775024,0.05425266865618419,0.028773280668418593,0.26546979204897964,-0.0009124006075225122,"0.322344,0.373626,0.239316,0.064713,0.453659,0.181707,0.293902,0.070732,0.372405,0.301587,0.190476,0.135531,0.069597,0.051282,0.078144,0.800977","0.046763,0.000000,0.044083,0.043875,0.042170,0.040742,0.040101,0.040217,0.040760,0.042060,0.042029,0.045692,0.051225,0.053612,0.056990,0.066079,0.079888,0.070455,0.081667,0.071591",2.8349790573120117
per_sightline,4,43,3,13107,3277,0.3750971589386224,0.2315092766312279,0.18670225438518123,0.19420634279352753,0.1373636474332297,0.07086288758934915,0.0888369324661738,0.24991366022449665,-0.01342282378867743,"0.321123,0.372405,0.240537,0.065934,0.463980,0.191697,0.272283,0.072039,0.370732,0.337805,0.181707,0.109756,0.054945,0.062271,0.076923,0.805861","0.046830,0.000000,0.044357,0.043441,0.041953,0.040391,0.040250,0.040178,0.040593,0.041786,0.042569,0.046800,0.051612,0.053226,0.057200,0.065805,0.075687,0.073429,0.082294,0.071599",2.772247552871704
per_sightline,4,43,4,13107,3277,0.3745987075255368,0.22792022792022792,0.17216117216117216,0.19528261548167294,0.033370204502223395,0.054019895507122884,0.04737376153350257,0.26871322606680087,0.002436790851425008,"0.339438,0.367521,0.221001,0.072039,0.472527,0.169719,0.299145,0.058608,0.369963,0.344322,0.174603,0.111111,0.069512,0.052439,0.063415,0.814634","0.046303,0.000000,0.043478,0.043466,0.041953,0.040934,0.040457,0.040638,0.041617,0.041765,0.042083,0.047223,0.051989,0.053988,0.057147,0.067893,0.075494,0.074182,0.079190,0.070197",2.6452884674072266
per_sightline,4,43,5,13108,3276,0.38858363858363854,0.24338624338624337,0.19169719169719168,0.1928840697929598,0.011847257110624374,0.05198116984250657,0.055816076999319,0.2245554631583894,0.007936507936507908,"0.346764,0.366300,0.222222,0.064713,0.450549,0.199023,0.266178,0.084249,0.336996,0.344322,0.184371,0.134310,0.053724,0.047619,0.074481,0.824176","0.046205,0.000000,0.043857,0.044137,0.041463,0.041128,0.040344,0.040558,0.040946,0.042081,0.042096,0.047175,0.050601,0.053013,0.058165,0.066883,0.075835,0.073064,0.079079,0.073372",2.638453722000122
per_sightline,4,44,1,13107,3277,0.36193789273057564,0.2221035964938404,0.18742368742368742,0.19779154490764317,0.06439258858788538,0.015505948901378252,0.026092233335990117,0.2525393178189208,-0.015256931415468022,"0.291463,0.380488,0.248780,0.079268,0.437118,0.200244,0.289377,0.073260,0.372405,0.330891,0.174603,0.122100,0.056166,0.057387,0.105006,0.781441","0.046075,0.000000,0.043074,0.043916,0.042215,0.040702,0.041048,0.040280,0.041281,0.040938,0.042359,0.047239,0.051985,0.056209,0.058249,0.070368,0.070630,0.074455,0.077981,0.070995",2.6199119091033936
per_sightline,4,44,2,13107,3277,0.3757024479585455,0.23028132662279002,0.19218633669853183,0.19502187601875648,0.07824701922822412,0.07861965099447081,0.05699321017384146,0.2725222387195417,-0.001831129575032009,"0.306471,0.372405,0.250305,0.070818,0.448780,0.198780,0.279268,0.073171,0.355311,0.338217,0.185592,0.120879,0.056166,0.065934,0.065934,0.811966","0.046224,0.000000,0.044310,0.044997,0.042352,0.040366,0.040898,0.040340,0.040215,0.041565,0.041764,0.046962,0.051686,0.054610,0.057481,0.071611,0.071335,0.074055,0.076846,0.072382",2.6087679862976074
per_sightline,4,44,3,13107,3277,0.3720450281425891,0.23598677745019211,0.18242949462461658,0.19574363631617744,0.005782311638892428,0.05004422944741944,0.028031577820738108,0.3251396721799581,-0.007932785371809747,"0.343101,0.360195,0.234432,0.062271,0.495726,0.184371,0.261294,0.058608,0.360976,0.328049,0.180488,0.130488,0.073260,0.064713,0.081807,0.780220","0.046529,0.000000,0.043665,0.043939,0.041822,0.041201,0.040906,0.040504,0.041085,0.041190,0.042117,0.047361,0.050640,0.055627,0.057613,0.069769,0.071227,0.073000,0.079899,0.071907",2.583296775817871
per_sightline,4,44,4,13107,3277,0.3852828404657672,0.24257224257224252,0.19597069597069597,0.198514473429631,0.0689467754141896,0.07706618263980616,0.10151195694224113,0.21927155251980965,0.0027461359778432337,"0.335775,0.357753,0.241758,0.064713,0.477411,0.186813,0.272283,0.063492,0.373626,0.291819,0.205128,0.129426,0.048780,0.063415,0.074390,0.813415","0.046235,0.000000,0.043974,0.043301,0.042350,0.040743,0.040552,0.040086,0.040944,0.041290,0.042237,0.048014,0.053045,0.055219,0.057904,0.072523,0.072142,0.071249,0.077196,0.070996",2.7647297382354736
per_sightline,4,44,5,13108,3276,0.37362637362637363,0.23565323565323562,0.18925518925518925,0.19971315556251218,0.0009454010746505443,0.0713190390222279,0.08309360278355317,0.2116851154634771,-0.007020757020756996,"0.328449,0.380952,0.219780,0.070818,0.506716,0.208791,0.225885,0.058608,0.377289,0.336996,0.169719,0.115995,0.064713,0.080586,0.067155,0.787546","0.046172,0.000000,0.043692,0.043578,0.041945,0.040845,0.040557,0.040862,0.040849,0.041472,0.043139,0.048450,0.052246,0.055879,0.057982,0.069104,0.073095,0.071791,0.076419,0.071926",2.6647422313690186
per_sightline,4,45,1,13107,3277,0.37689069061020275,0.23756365585633876,0.2032967032967033,0.19340098867196243,0.01673658876002876,0.03553880035134153,0.11150305149790676,0.3273345100647424,-0.008540680187021699,"0.306098,0.365854,0.280488,0.047561,0.437118,0.211233,0.286935,0.064713,0.346764,0.344322,0.195360,0.113553,0.063492,0.052503,0.089133,0.794872","0.047201,0.000000,0.043381,0.043758,0.042415,0.041135,0.040569,0.040229,0.040742,0.042227,0.041824,0.047228,0.050870,0.053479,0.057347,0.062957,0.081572,0.072982,0.078578,0.071505",2.556777000427246
per_sightline,4,45,2,13107,3277,0.3750941808868638,0.2323193067095506,0.19890631049167634,0.19438627312754098,0.05014902011856354,0.07282259428956672,0.07883897347161478,0.30035433500652137,-0.01312055153518571,"0.299145,0.380952,0.241758,0.078144,0.462195,0.191463,0.269512,0.076829,0.358974,0.324786,0.206349,0.109890,0.074481,0.050061,0.072039,0.803419","0.047570,0.000000,0.043145,0.043166,0.043055,0.040861,0.041387,0.040500,0.041117,0.042864,0.042011,0.047216,0.051265,0.053894,0.058053,0.061600,0.078487,0.073258,0.080409,0.070141",2.6240181922912598
per_sightline,4,45,3,13107,3277,0.3805920366895977,0.23924278070619534,0.1885345007296227,0.19252492384432862,0.013546272443353729,0.08265350606261451,0.013886535443690413,0.23935758371642685,-0.004573915244646953,"0.340659,0.368742,0.222222,0.068376,0.490842,0.196581,0.241758,0.070818,0.343902,0.328049,0.180488,0.147561,0.056166,0.053724,0.085470,0.804640","0.047791,0.000000,0.043090,0.043120,0.042728,0.041559,0.040547,0.040111,0.040848,0.041753,0.041723,0.046754,0.050995,0.053054,0.057529,0.062033,0.080522,0.071919,0.081005,0.072922",2.6731173992156982
per_sightline,4,45,4,13107,3277,0.37735489442806514,0.24135124135124134,0.2032967032967033,0.19502046107209256,0.1287199958740587,0.10886863279138935,0.07281726709970425,0.24400661815506247,0.000609011584621344,"0.317460,0.343101,0.266178,0.073260,0.476190,0.194139,0.267399,0.062271,0.369963,0.300366,0.212454,0.117216,0.060976,0.064634,0.089024,0.785366","0.046748,0.000000,0.044444,0.043778,0.042518,0.041252,0.040336,0.040079,0.041207,0.041716,0.041932,0.047258,0.051822,0.054009,0.057406,0.066574,0.081078,0.069097,0.079322,0.069425",2.7922019958496094
per_sightline,4,45,5,13108,3276,0.3733211233211233,0.2344322344322344,0.18742368742368742,0.1936062792421252,0.024668616556257492,0.0825904837541447,0.09159164966957337,0.23118227371677352,-0.003968253968253954,"0.328449,0.368742,0.228327,0.074481,0.472527,0.188034,0.273504,0.065934,0.347985,0.350427,0.186813,0.114774,0.069597,0.058608,0.081807,0.789988","0.047196,0.000000,0.043638,0.044173,0.042904,0.041153,0.040958,0.040494,0.041019,0.042198,0.042341,0.046987,0.050119,0.054160,0.058305,0.062680,0.078197,0.074291,0.079216,0.069972",2.724369764328003
per_sightline,4,46,1,13107,3277,0.3707920128651836,0.23228108837864936,0.20573870573870573,0.19289723022961217,0.0017743489967381946,0.02219867395704324,0.012080181424575832,0.2305211587860008,-0.007314839631912817,"0.285366,0.393902,0.250000,0.070732,0.449328,0.192918,0.277167,0.080586,0.354090,0.305250,0.218559,0.122100,0.070818,0.062271,0.080586,0.786325","0.045606,0.000000,0.043694,0.042694,0.041734,0.040695,0.040830,0.040201,0.040985,0.041466,0.042591,0.046772,0.051180,0.052353,0.057486,0.069648,0.073136,0.079633,0.075660,0.073633",2.637280225753784
per_sightline,4,46,2,13107,3277,0.3897476845647577,0.25145031120640876,0.2001302897644361,0.19637050032275677,0.011331476909135786,0.06253759375421779,0.11141465749204871,0.2809499323965524,2.9780517585287214e-06,"0.354090,0.335775,0.240537,0.069597,0.487805,0.186585,0.251220,0.074390,0.346764,0.329670,0.213675,0.109890,0.065934,0.062271,0.067155,0.804640","0.045999,0.000000,0.043232,0.042630,0.041870,0.041319,0.040885,0.041376,0.040884,0.042000,0.042769,0.047985,0.051738,0.053879,0.056282,0.064642,0.072735,0.077474,0.079956,0.072345",2.60189151763916
per_sightline,4,46,3,13107,3277,0.38516036808719734,0.2432988872013262,0.19828166413532267,0.19523217797084869,0.010883135856300009,0.14134049494720377,0.0988004614333828,0.3390182862663757,-0.0027461359778432892,"0.333333,0.366300,0.224664,0.075702,0.463980,0.181929,0.274725,0.079365,0.364634,0.287805,0.214634,0.132927,0.058608,0.052503,0.078144,0.810745","0.047051,0.000000,0.043202,0.042908,0.041294,0.041162,0.040608,0.040137,0.041466,0.042257,0.042985,0.047951,0.051021,0.053275,0.054949,0.066556,0.075626,0.075715,0.078199,0.073638",2.6945457458496094
per_sightline,4,46,4,13107,3277,0.3886458054140981,0.2527472527472528,0.20573870573870573,0.19489996133028234,0.040077502910519675,0.04492322949426289,0.12964171081127654,0.19552543353470248,-0.004883632627535106,"0.346764,0.352869,0.227106,0.073260,0.479853,0.202686,0.240537,0.076923,0.341880,0.327228,0.208791,0.122100,0.069512,0.045122,0.089024,0.796341","0.046368,0.000000,0.042742,0.041887,0.042009,0.041161,0.040355,0.040809,0.041461,0.042296,0.042858,0.047169,0.051961,0.052912,0.056792,0.063920,0.075735,0.080086,0.077371,0.072107",2.714667797088623
per_sightline,4,46,5,13108,3276,0.40384615384615385,0.2673992673992674,0.221001221001221,0.19579656058620468,0.0032504747432159247,0.08081245573549388,0.028874201036399882,0.21347824421930034,0.002136752136752129,"0.360195,0.316239,0.256410,0.067155,0.467643,0.213675,0.271062,0.047619,0.346764,0.302808,0.228327,0.122100,0.067155,0.042735,0.076923,0.813187","0.046281,0.000000,0.043345,0.042839,0.041940,0.041449,0.041268,0.040684,0.041661,0.041408,0.042441,0.047133,0.051377,0.054846,0.056077,0.065316,0.070371,0.079926,0.079865,0.071772",2.594522476196289
per_sightline,4,47,1,13107,3277,0.3872610113463772,0.2408087395892274,0.19474969474969475,0.20013174850993598,0.005461479616257732,0.09309916132701908,0.0809658816607913,0.22528246830352192,-0.010063209148575003,"0.332927,0.376829,0.221951,0.068293,0.455433,0.192918,0.268620,0.083028,0.391941,0.300366,0.196581,0.111111,0.050061,0.051282,0.072039,0.826618","0.046780,0.000000,0.043105,0.042957,0.042362,0.040816,0.040545,0.040454,0.039988,0.040874,0.042851,0.047970,0.053032,0.056279,0.056145,0.067074,0.078773,0.068655,0.081188,0.070152",2.7511918544769287
per_sightline,4,47,2,13107,3277,0.3836367223562345,0.24777936607204898,0.20256037999940438,0.1976783618764456,0.08134779200934376,0.02790523708104804,0.10563844180164846,0.29817073312132575,-0.007328240864826252,"0.338217,0.361416,0.234432,0.065934,0.476829,0.206098,0.246341,0.070732,0.378510,0.311355,0.199023,0.111111,0.053724,0.063492,0.091575,0.791209","0.048583,0.000000,0.043154,0.042666,0.042000,0.040457,0.040082,0.040034,0.040079,0.041089,0.042328,0.047523,0.051755,0.056072,0.057184,0.067643,0.078862,0.068752,0.080290,0.071447",2.76920223236084
per_sightline,4,47,3,13107,3277,0.37447772417284614,0.2327183656451949,0.20255740194764585,0.1977551376394935,0.07732141004071863,0.036325866416591336,0.09087733591845827,0.24287633044095913,-0.009769126537419182,"0.293040,0.362637,0.261294,0.083028,0.450549,0.194139,0.295482,0.059829,0.342683,0.312195,0.210976,0.134146,0.064713,0.059829,0.075702,0.799756","0.048031,0.000000,0.043241,0.042263,0.041779,0.040035,0.040035,0.040159,0.040138,0.041232,0.042415,0.046685,0.052007,0.056649,0.056441,0.066870,0.078025,0.069510,0.082075,0.072410",2.5924742221832275
per_sightline,4,47,4,13107,3277,0.3932145090681676,0.24786324786324787,0.19474969474969475,0.19625139391079205,0.06354464143984484,0.07527314331505021,0.03347362988105558,0.24431445496423237,-0.0045806158611036984,"0.354090,0.374847,0.210012,0.061050,0.478632,0.194139,0.258852,0.068376,0.372405,0.308913,0.195360,0.123321,0.071951,0.043902,0.054878,0.829268","0.047061,0.000000,0.043259,0.043396,0.042172,0.040092,0.040791,0.040777,0.040193,0.041109,0.042350,0.047116,0.051566,0.055219,0.058191,0.067173,0.078480,0.068796,0.082605,0.069654",2.7062509059906006
per_sightline,4,47,5,13108,3276,0.3852258852258852,0.24297924297924298,0.20207570207570208,0.19872473645832828,0.03694714326486607,0.08274126758912224,0.004548009852966996,0.24274404485008785,-0.005799755799755835,"0.324786,0.378510,0.239316,0.057387,0.490842,0.190476,0.257631,0.061050,0.340659,0.334554,0.213675,0.111111,0.053724,0.065934,0.068376,0.811966","0.047168,0.000000,0.043202,0.043519,0.041871,0.040670,0.040182,0.040348,0.039718,0.040872,0.042194,0.047286,0.052937,0.056309,0.056173,0.066544,0.078147,0.069779,0.082065,0.071015",2.6287169456481934
