orig_index,mean_flux,line_density,depth_mean,depth_std,depth_max,ew_mean,ew_std,gap_std,total_ew,gap_mean,confusability_entropy,confusability_margin
47705,0.9679321332198658,0.03175378602833415,0.053005720923585055,0.1520013726477225,0.9241898380927404,1.0103491094732706,3.482535841101174,21.966216070081348,65.67269211576259,31.21875,1.2539280910355826,0.9987805932005711
32860,0.9787936715016761,0.02247191011235955,0.04618215924753651,0.1145216765507513,0.6723249136927415,0.9439209493369568,2.259744938349724,30.96262980504796,43.42036366950002,45.06666666666667,1.2591489560202564,0.9969886638603529
29814,0.9370828159472091,0.03126526624328285,0.08288760275064888,0.19292998270043896,0.9992022388236972,2.013285479649009,5.766685409222762,19.614706459659654,128.8502706975366,31.841269841269842,1.2539280910355826,0.9987805932005711
2747,0.9832557699440572,0.026380068392769906,0.03560449839250333,0.07232286894101059,0.31547969548676313,0.6339716793254878,1.3280799758203532,25.651052689782222,34.23447068357634,37.283018867924525,1.2539280910355826,0.9987805932005711
52820,0.9788363545547959,0.019540791402051783,0.04152963541738097,0.15700872256812207,0.9999636519747253,1.0835763745562692,5.282480638626973,35.58362838174311,43.34305498225076,51.56410256410256,0.44944856726982163,0.14640002886786863
52159,0.9532084440198128,0.022960429897410845,0.0926937507094739,0.25010755321923717,1.0000000000000002,2.038891100184229,5.637773729514566,30.562658375156467,95.82788170865875,42.5,1.332013484256998,0.997448757130825
56156,0.9775036404455921,0.013678553981436248,0.06666704324126783,0.1630436240797061,0.7391157640014854,1.645447495927536,4.31672915724142,45.5601924770512,46.07252988597101,64.51851851851852,0.8022286794984066,0.34394472329536663
64148,0.9805864855757656,0.017586712261846604,0.0483877412794161,0.11281823650223889,0.5546211821501799,1.104321320595278,3.653879869576537,36.409081621070804,39.75556754143001,56.51428571428571,0.3516371949451845,0.11315887185732798
13235,0.9881333290594698,0.021983390327308255,0.031788778758186996,0.07514899868989088,0.3814439128283198,0.5399415945819545,1.2881095767426816,20.73886986169921,24.29737175618795,45.38636363636363,1.3468759656238378,0.8486580246711095
7115,0.9782268083475137,0.024425989252564728,0.050531257703635,0.10255386733634664,0.6428085304161799,0.8918091692627642,1.9341335395594161,27.07078047179166,44.59045846313821,39.775510204081634,1.2539280910355826,0.9987805932005711
45975,0.9829732890632237,0.029311187103077674,0.031705195906872936,0.10085199081070838,0.7240913145058611,0.580926124118287,2.0943868916389836,19.683855817227002,34.85556744709723,34.3728813559322,1.2539280910355826,0.9987805932005711
16162,0.9818741637710056,0.023937469467513434,0.03796904989956719,0.07761765142737584,0.37360662437901637,0.7575556376683048,1.9979854178985033,24.358211811191904,37.120226245746935,41.395833333333336,1.3128559814660488,0.7879788061493992
