sightline_idx,wavelet_l2_norm,raw_l2_norm
466,1.943214821735554,1.0484018486417814
467,2.476279973668613,2.6803803551582903
468,1.813048654462965,1.8675905070234835
469,2.1728328886149604,2.265565608500319
470,2.6607532716732134,2.670039992111575
471,2.2393029448234674,2.5317074567164504
472,2.701421766319845,2.6059219831422564
473,2.108685568136294,1.2251840148385995
474,2.2617596775008235,1.66336644465095
475,1.0908175380438268,1.8964461518557167
476,2.4562460176151286,1.9690702522700596
477,1.1203914169253142,0.2072106006887918
478,1.2653887144329057,1.2337640775916219
479,0.37434037063994735,0.12457934104381502
480,1.887789925801966,1.9540555244141067
481,2.135263113569172,1.2027316779207806
482,2.336143205826972,1.93039868533202
483,1.9385770072767425,0.8183188925983903
484,2.0234595620142746,1.7715994626298561
485,2.690372215721602,2.764063148845957
486,0.9543744926831966,0.5036240951804835
487,1.7577818729508223,2.066161398422019
488,1.8629530813795696,1.0730805275302222
489,2.796093124920604,2.4613168838127417
490,2.630383663089838,2.6324093561589295
491,0.8091600633900138,0.7046100200289903
492,2.452617183840657,2.485738785402926
493,2.2713082840669334,0.3548837929653696
494,2.3419396227688165,2.265373338627304
495,3.03025912206006,1.5385988982709906
496,2.6102247165070662,0.8369482504892125
497,2.4132920240614393,2.481188482203679
498,0.4236470024522345,1.0083491496715669
499,2.4622150534410796,2.1688229697899923
500,1.7240733929196796,1.9449293749028558
501,2.2750202889209277,2.196649844353356
502,1.0514332897569707,0.3529787700448012
503,0.5916346142709967,0.6753498453964271
504,2.408594732211243,1.9956683279868306
505,2.251592803862118,1.3402449331648838
506,2.679699538992546,0.8859726493235289
507,1.8077710554893571,1.63324100120566
508,2.568185514691245,2.0446100261284084
509,1.9720909005591203,1.1006403980039112
510,2.432072621969583,1.2212795602982138
511,0.889157567522594,0.5679651359914458
512,1.2734828740562745,1.4593848388941608
513,2.475424351454099,1.55231620802374
514,1.043404224995903,0.6624274594689038
515,1.4512927413455268,0.4656403105338946
516,2.5991182056412945,2.2789647375396873
517,2.0610944394839,1.6484420664996544
518,2.3507530505579157,1.883185020641023
519,1.4354593771110027,0.15777342210500067
520,2.1977104198231037,1.857057038666731
521,0.8379438755068882,0.1505673709282994
522,1.7980716441628573,1.075909585232502
523,2.773807333636197,2.4078767054794628
524,1.427578726004403,0.9935670854213281
525,2.3820872485474114,2.1509153433512966
526,2.4140084091097296,2.3805026915586533
527,2.280724860262336,1.4325661545360424
528,2.4208884386662004,2.4321758153863717
529,2.212887308132042,2.1823438982678347
530,2.3641624902420437,2.1971611964314888
531,2.983184173980672,0.7644598670975349
532,1.4547836469876347,0.856453817983424
533,1.9224858859709997,1.0208234664733598
534,1.9232442027654715,1.6027128892548326
535,2.079872604153535,0.9772996040439347
536,2.2109629005154243,0.6703358939668538
537,0.9737132545986543,1.5975370453917068
538,2.6106431823134897,2.633209610016456
539,2.741547054178882,2.4841813704343716
540,2.3891349591611855,2.5499501564698064
541,1.4272415172320367,0.9754814827287992
542,2.192158919710253,2.8172085322138596
543,2.5920708836878594,2.1301954662824447
544,2.1025667644360038,2.3968396732981123
545,0.6667505193556242,0.4024382773852468
546,1.4849579490412528,2.692866798928572
547,2.5970005205021414,1.400808074937183
