feedback_class,class_name,line_density_lines_per_angstrom,total_ew_angstrom,count,density
1,NoFeedback,1.9367164313763021,0.6620704478534867,487,0.02972412109375
1,NoFeedback,1.9367164313763021,0.7828275415442694,453,0.02764892578125
1,NoFeedback,1.9367164313763021,0.9256098981416236,337,0.02056884765625
1,NoFeedback,1.9367164313763021,1.094434774034195,262,0.0159912109375
1,NoFeedback,1.9367164313763021,1.2940521455314113,200,0.01220703125
1,NoFeedback,1.9367164313763021,1.5300783519348669,95,0.00579833984375
1,NoFeedback,1.9367164313763021,1.8091541141862668,36,0.002197265625
1,NoFeedback,1.9367164313763021,2.139131375029364,13,0.00079345703125
1,NoFeedback,1.9367164313763021,2.529294217531704,6,0.0003662109375
1,NoFeedback,1.9367164313763021,2.9906200776244978,1,6.103515625e-05
1,NoFeedback,2.1489405023970094,0.12396105626974341,2,0.0001220703125
1,NoFeedback,2.1489405023970094,0.14657069990284274,1,6.103515625e-05
1,NoFeedback,2.1489405023970094,0.17330418694772587,12,0.000732421875
1,NoFeedback,2.1489405023970094,0.20491367806472355,22,0.0013427734375
1,NoFeedback,2.1489405023970094,0.24228852284266275,55,0.00335693359375
1,NoFeedback,2.1489405023970094,0.286480282115367,87,0.00531005859375
1,NoFeedback,2.1489405023970094,0.3387323141764973,104,0.00634765625
1,NoFeedback,2.1489405023970094,0.4005147573163834,173,0.01055908203125
1,NoFeedback,2.1489405023970094,0.47356589293284373,197,0.01202392578125
1,NoFeedback,2.1489405023970094,0.5599410529887804,244,0.014892578125
1,NoFeedback,2.1489405023970094,0.6620704478534867,253,0.01544189453125
1,NoFeedback,2.1489405023970094,0.7828275415442694,217,0.01324462890625
1,NoFeedback,2.1489405023970094,0.9256098981416236,186,0.0113525390625
1,NoFeedback,2.1489405023970094,1.094434774034195,134,0.0081787109375
1,NoFeedback,2.1489405023970094,1.2940521455314113,81,0.00494384765625
1,NoFeedback,2.1489405023970094,1.5300783519348669,45,0.00274658203125
1,NoFeedback,2.1489405023970094,1.8091541141862668,15,0.00091552734375
1,NoFeedback,2.1489405023970094,2.139131375029364,10,0.0006103515625
1,NoFeedback,2.1489405023970094,2.529294217531704,2,0.0001220703125
1,NoFeedback,2.3844199429653363,0.17330418694772587,1,6.103515625e-05
1,NoFeedback,2.3844199429653363,0.20491367806472355,2,0.0001220703125
1,NoFeedback,2.3844199429653363,0.24228852284266275,15,0.00091552734375
1,NoFeedback,2.3844199429653363,0.286480282115367,15,0.00091552734375
1,NoFeedback,2.3844199429653363,0.3387323141764973,40,0.00244140625
1,NoFeedback,2.3844199429653363,0.4005147573163834,32,0.001953125
1,NoFeedback,2.3844199429653363,0.47356589293284373,58,0.0035400390625
1,NoFeedback,2.3844199429653363,0.5599410529887804,83,0.00506591796875
1,NoFeedback,2.3844199429653363,0.6620704478534867,72,0.00439453125
1,NoFeedback,2.3844199429653363,0.7828275415442694,70,0.0042724609375
1,NoFeedback,2.3844199429653363,0.9256098981416236,72,0.00439453125
1,NoFeedback,2.3844199429653363,1.094434774034195,53,0.00323486328125
