feedback_class,class_name,bin_line_density_lines_per_angstrom,bin_activity_ew_angstrom,count,density
1,NoFeedback,6.653418767392292,0.5510652271557603,2,3.194408507348737e-06
1,NoFeedback,8.439571456625316,0.007347726707592954,46,7.347139566902095e-05
1,NoFeedback,8.439571456625316,0.3012490783011969,1,1.5972042536743685e-06
1,NoFeedback,8.439571456625316,0.3159441458808771,3,4.791612761023105e-06
1,NoFeedback,8.439571456625316,0.3600293486199177,2,3.194408507348737e-06
1,NoFeedback,8.439571456625316,0.3747244161995979,2,3.194408507348737e-06
1,NoFeedback,8.439571456625316,0.3894194837792781,1,1.5972042536743685e-06
1,NoFeedback,8.439571456625316,0.4041145513589583,1,1.5972042536743685e-06
1,NoFeedback,8.439571456625316,0.4335046865183187,1,1.5972042536743685e-06
1,NoFeedback,8.439571456625316,0.4628948216776791,1,1.5972042536743685e-06
1,NoFeedback,8.439571456625316,0.4775898892573593,1,1.5972042536743685e-06
1,NoFeedback,8.439571456625316,0.5069800244167197,5,7.986021268371842e-06
1,NoFeedback,8.439571456625316,0.5216750919963999,2,3.194408507348737e-06
1,NoFeedback,8.439571456625316,0.5510652271557603,3,4.791612761023105e-06
1,NoFeedback,8.439571456625316,0.5657602947354405,2,3.194408507348737e-06
1,NoFeedback,10.22572414585834,0.007347726707592954,10,1.5972042536743685e-05
1,NoFeedback,10.22572414585834,0.3159441458808771,1,1.5972042536743685e-06
1,NoFeedback,10.22572414585834,0.3600293486199177,1,1.5972042536743685e-06
1,NoFeedback,10.22572414585834,0.3894194837792781,1,1.5972042536743685e-06
1,NoFeedback,10.22572414585834,0.4188096189386385,1,1.5972042536743685e-06
1,NoFeedback,10.22572414585834,0.4481997540979989,1,1.5972042536743685e-06
1,NoFeedback,10.22572414585834,0.4628948216776791,2,3.194408507348737e-06
1,NoFeedback,10.22572414585834,0.4922849568370395,2,3.194408507348737e-06
1,NoFeedback,10.22572414585834,0.5069800244167197,2,3.194408507348737e-06
1,NoFeedback,10.22572414585834,0.5216750919963999,2,3.194408507348737e-06
1,NoFeedback,10.22572414585834,0.5363701595760801,3,4.791612761023105e-06
1,NoFeedback,10.22572414585834,0.5510652271557603,2,3.194408507348737e-06
1,NoFeedback,10.22572414585834,0.5657602947354405,2,3.194408507348737e-06
1,NoFeedback,12.011876835091366,0.007347726707592954,11,1.756924679041805e-05
1,NoFeedback,12.011876835091366,0.3747244161995979,1,1.5972042536743685e-06
1,NoFeedback,12.011876835091366,0.4041145513589583,1,1.5972042536743685e-06
1,NoFeedback,12.011876835091366,0.4188096189386385,3,4.791612761023105e-06
1,NoFeedback,12.011876835091366,0.4335046865183187,2,3.194408507348737e-06
1,NoFeedback,12.011876835091366,0.4628948216776791,1,1.5972042536743685e-06
1,NoFeedback,12.011876835091366,0.4775898892573593,2,3.194408507348737e-06
1,NoFeedback,12.011876835091366,0.4922849568370395,1,1.5972042536743685e-06
1,NoFeedback,12.011876835091366,0.5216750919963999,2,3.194408507348737e-06
1,NoFeedback,12.011876835091366,0.5363701595760801,2,3.194408507348737e-06
1,NoFeedback,12.011876835091366,0.5510652271557603,1,1.5972042536743685e-06
1,NoFeedback,13.79802952432439,0.007347726707592954,1,1.5972042536743685e-06
1,NoFeedback,13.79802952432439,0.4628948216776791,1,1.5972042536743685e-06
1,NoFeedback,13.79802952432439,0.4775898892573593,1,1.5972042536743685e-06
1,NoFeedback,13.79802952432439,0.5216750919963999,1,1.5972042536743685e-06
1,NoFeedback,15.584182213557414,0.007347726707592954,1,1.5972042536743685e-06
1,NoFeedback,15.584182213557414,0.4335046865183187,1,1.5972042536743685e-06
