feedback_class,class_name,depth_1_minus_f,local_ew_angstrom,count,density
1,NoFeedback,0.782051354325962,0.8774678233388973,6,7.083925628226138e-06
1,NoFeedback,0.8076923714640841,0.13471268128780062,4,4.7226170854840915e-06
1,NoFeedback,0.8076923714640841,0.21521084871737584,229,0.0002703698281439643
1,NoFeedback,0.8076923714640841,0.3438110574512591,181,0.00021369842311815516
1,NoFeedback,0.8076923714640841,0.5492568982011975,47,5.549075075443808e-05
1,NoFeedback,0.8076923714640841,0.8774678233388973,5,5.903271356855115e-06
1,NoFeedback,0.8333333886022064,0.13471268128780062,1,1.1806542713710229e-06
1,NoFeedback,0.8333333886022064,0.21521084871737584,201,0.0002373115085455756
1,NoFeedback,0.8333333886022064,0.3438110574512591,201,0.0002373115085455756
1,NoFeedback,0.8333333886022064,0.5492568982011975,64,7.556187336774546e-05
1,NoFeedback,0.8333333886022064,0.8774678233388973,6,7.083925628226138e-06
1,NoFeedback,0.8589744057403286,0.21521084871737584,167,0.00019716926331896084
1,NoFeedback,0.8589744057403286,0.3438110574512591,206,0.00024321477990243073
1,NoFeedback,0.8589744057403286,0.5492568982011975,58,6.847794773951933e-05
1,NoFeedback,0.8589744057403286,0.8774678233388973,1,1.1806542713710229e-06
1,NoFeedback,0.8846154228784509,0.21521084871737584,91,0.00010743953869476309
1,NoFeedback,0.8846154228784509,0.3438110574512591,239,0.0002821763708576745
1,NoFeedback,0.8846154228784509,0.5492568982011975,82,9.681365025242388e-05
1,NoFeedback,0.8846154228784509,0.8774678233388973,9,1.0625888442339207e-05
1,NoFeedback,0.9102564400165731,0.21521084871737584,49,5.785205929718012e-05
1,NoFeedback,0.9102564400165731,0.3438110574512591,251,0.00029634422211412677
1,NoFeedback,0.9102564400165731,0.5492568982011975,94,0.00011098150150887616
1,NoFeedback,0.9102564400165731,0.8774678233388973,5,5.903271356855115e-06
1,NoFeedback,0.9358974571546953,0.13471268128780062,1,1.1806542713710229e-06
1,NoFeedback,0.9358974571546953,0.21521084871737584,20,2.361308542742046e-05
1,NoFeedback,0.9358974571546953,0.3438110574512591,289,0.00034120908442622565
1,NoFeedback,0.9358974571546953,0.5492568982011975,133,0.00015702701809234605
1,NoFeedback,0.9358974571546953,0.8774678233388973,17,2.007112261330739e-05
1,NoFeedback,0.9615384742928175,0.21521084871737584,5,5.903271356855115e-06
1,NoFeedback,0.9615384742928175,0.3438110574512591,282,0.0003329445045266285
1,NoFeedback,0.9615384742928175,0.5492568982011975,185,0.00021842104020363925
1,NoFeedback,0.9615384742928175,0.8774678233388973,24,2.833570251290455e-05
1,NoFeedback,0.9871794914309397,0.033040106658980835,258,0.00030460880201372393
1,NoFeedback,0.9871794914309397,0.052783370710295645,193,0.00022786627437460744
1,NoFeedback,0.9871794914309397,0.08432431082310657,35,4.13228994979858e-05
1,NoFeedback,0.9871794914309397,0.13471268128780062,16,1.8890468341936366e-05
1,NoFeedback,0.9871794914309397,0.21521084871737584,136,0.00016056898090645912
1,NoFeedback,0.9871794914309397,0.3438110574512591,413,0.00048761021407623246
1,NoFeedback,0.9871794914309397,0.5492568982011975,752,0.0008878520120710093
1,NoFeedback,0.9871794914309397,0.8774678233388973,162,0.00019126599196210572
1,NoFeedback,0.9871794914309397,1.401802660133478,4,4.7226170854840915e-06
1,NoFeedback,0.9871794914309397,2.2394561323969477,1,1.1806542713710229e-06
1,NoFeedback,0.9871794914309397,3.5776531972430146,1,1.1806542713710229e-06
2,StellarWind,0.012820840182295097,1.1041205241764472e-06,39,4.6046821352501406e-05
2,StellarWind,0.012820840182295097,1.7638926998018652e-06,274,0.00032350843719449704
2,StellarWind,0.012820840182295097,2.817914700693581e-06,509,0.0006009700530364927
2,StellarWind,0.012820840182295097,4.501772279729351e-06,274,0.00032350843719449704
2,StellarWind,0.012820840182295097,7.191826513964913e-06,173,0.0002042589767687883
2,StellarWind,0.012820840182295097,1.148933473153783e-05,526,0.0006210417443952754
2,StellarWind,0.012820840182295097,1.8354838276062098e-05,1759,0.002076829711770512
2,StellarWind,0.012820840182295097,2.9322854282904214e-05,5977,0.007056970544202587
2,StellarWind,0.012820840182295097,4.684485749012575e-05,14718,0.01737736196579784
2,StellarWind,0.012820840182295097,7.483721237020207e-05,28899,0.03412069462220354
2,StellarWind,0.012820840182295097,0.00011955652456672016,46052,0.054373031203215245
2,StellarWind,0.012820840182295097,0.00019099806251153347,62787,0.0741318403143463
