M,task,feature_set,seed,fold,n_train_groups,n_test_groups,balanced_acc,runtime_sec
4,C1-C3,fbar_var,44,4,6554,1638,0.517094017094017,0.33168840408325195
4,C1-C3,fbar_var,44,5,6554,1638,0.5305250305250304,0.3519165515899658
4,C1-C4,fbar_var,44,1,6553,1639,0.7894956669346913,0.31252074241638184
4,C1-C4,fbar_var,44,2,6553,1639,0.7907248577980286,0.3118166923522949
4,C1-C4,fbar_var,44,3,6554,1638,0.7887667887667887,0.3121316432952881
4,C1-C4,fbar_var,44,4,6554,1638,0.7857142857142857,0.310380220413208
4,C1-C4,fbar_var,44,5,6554,1638,0.7832722832722833,0.30425024032592773
4,C2-C3,fbar_var,44,1,6553,1639,0.5186091009261742,0.35207366943359375
4,C2-C3,fbar_var,44,2,6553,1639,0.5064072783584979,0.3507044315338135
4,C2-C3,fbar_var,44,3,6554,1638,0.5146520146520146,0.3348829746246338
4,C2-C3,fbar_var,44,4,6554,1638,0.5128205128205128,0.3310093879699707
4,C2-C3,fbar_var,44,5,6554,1638,0.5409035409035409,0.34183263778686523
4,C2-C4,fbar_var,44,1,6553,1639,0.7815636260758212,0.2964644432067871
4,C2-C4,fbar_var,44,2,6553,1639,0.7846198516930225,0.30350446701049805
4,C2-C4,fbar_var,44,3,6554,1638,0.7796092796092795,0.29865384101867676
4,C2-C4,fbar_var,44,4,6554,1638,0.7863247863247864,0.3077883720397949
4,C2-C4,fbar_var,44,5,6554,1638,0.7789987789987789,0.29941773414611816
4,C3-C4,fbar_var,44,1,6553,1639,0.8163428035379254,0.30086660385131836
4,C3-C4,fbar_var,44,2,6553,1639,0.8169518151225468,0.2942638397216797
4,C3-C4,fbar_var,44,3,6554,1638,0.8113553113553114,0.3171970844268799
4,C3-C4,fbar_var,44,4,6554,1638,0.8199023199023199,0.3025014400482178
4,C3-C4,fbar_var,44,5,6554,1638,0.8156288156288156,0.30080318450927734
4,C4-rest,fbar_var,44,1,13107,3277,0.7653799956485066,0.40990257263183594
4,C4-rest,fbar_var,44,2,13107,3277,0.7737233384100757,0.41057491302490234
4,C4-rest,fbar_var,44,3,13107,3277,0.7716901577764068,0.4215073585510254
4,C4-rest,fbar_var,44,4,13107,3277,0.7509668741376059,0.4128456115722656
4,C4-rest,fbar_var,44,5,13108,3276,0.7733007733007733,0.41405272483825684
4,4class,fbar_var,44,1,13107,3277,0.39795221715953427,0.4645094871520996
4,4class,fbar_var,44,2,13107,3277,0.41015813454837846,0.4885833263397217
4,4class,fbar_var,44,3,13107,3277,0.4049655290508949,0.49826955795288086
4,4class,fbar_var,44,4,13107,3277,0.3950862145984097,0.4736621379852295
4,4class,fbar_var,44,5,13108,3276,0.4078144078144078,0.506525993347168
4,C1-C2,fbar,45,1,6553,1639,0.514347508859704,0.3739645481109619
4,C1-C2,fbar,45,2,6553,1639,0.5161693320229905,0.37645602226257324
4,C1-C2,fbar,45,3,6554,1638,0.5311355311355311,0.3631927967071533
4,C1-C2,fbar,45,4,6554,1638,0.5073260073260073,0.35478949546813965
4,C1-C2,fbar,45,5,6554,1638,0.5177045177045176,0.3814113140106201
4,C1-C3,fbar,45,1,6553,1639,0.5204234789600644,0.36038708686828613
4,C1-C3,fbar,45,2,6553,1639,0.5167671759135174,0.3502070903778076
4,C1-C3,fbar,45,3,6554,1638,0.5079365079365079,0.3605172634124756
4,C1-C3,fbar,45,4,6554,1638,0.5152625152625152,0.34993839263916016
4,C1-C3,fbar,45,5,6554,1638,0.5152625152625152,0.35010194778442383
4,C1-C4,fbar,45,1,6553,1639,0.6095156198814735,0.32047438621520996
4,C1-C4,fbar,45,2,6553,1639,0.6296710741832693,0.3307342529296875
4,C1-C4,fbar,45,3,6554,1638,0.6166056166056166,0.31407880783081055
4,C1-C4,fbar,45,4,6554,1638,0.6141636141636142,0.33223724365234375
4,C1-C4,fbar,45,5,6554,1638,0.6098901098901099,0.33434438705444336
4,C2-C3,fbar,45,1,6553,1639,0.48871467286101433,0.3978853225708008
4,C2-C3,fbar,45,2,6553,1639,0.5021352631108729,0.44182634353637695
4,C2-C3,fbar,45,3,6554,1638,0.5115995115995116,0.4033999443054199
4,C2-C3,fbar,45,4,6554,1638,0.5048840048840049,0.4009239673614502
4,C2-C3,fbar,45,5,6554,1638,0.5079365079365079,0.4207737445831299
4,C2-C4,fbar,45,1,6553,1639,0.6711486345632687,0.32400083541870117
4,C2-C4,fbar,45,2,6553,1639,0.6705224991810358,0.3016636371612549
4,C2-C4,fbar,45,3,6554,1638,0.673992673992674,0.3143022060394287
4,C2-C4,fbar,45,4,6554,1638,0.6605616605616607,0.3038783073425293
4,C2-C4,fbar,45,5,6554,1638,0.6562881562881563,0.30795836448669434
4,C3-C4,fbar,45,1,6553,1639,0.6723450668572619,0.32259583473205566
4,C3-C4,fbar,45,2,6553,1639,0.6400332052771077,0.32006263732910156
4,C3-C4,fbar,45,3,6554,1638,0.6776556776556777,0.31412315368652344
4,C3-C4,fbar,45,4,6554,1638,0.641025641025641,0.3036627769470215
4,C3-C4,fbar,45,5,6554,1638,0.6648351648351648,0.3372802734375
4,C4-rest,fbar,45,1,13107,3277,0.633943039150525,0.4510643482208252
4,C4-rest,fbar,45,2,13107,3277,0.6489964244236011,0.4566028118133545
4,C4-rest,fbar,45,3,13107,3277,0.6473663530213571,0.4716460704803467
4,C4-rest,fbar,45,4,13107,3277,0.635246731588195,0.4604177474975586
4,C4-rest,fbar,45,5,13108,3276,0.6377696377696378,0.44823193550109863
4,4class,fbar,45,1,13107,3277,0.32683931921736803,0.5316059589385986
4,4class,fbar,45,2,13107,3277,0.314019178653325,0.5221066474914551
4,4class,fbar,45,3,13107,3277,0.31798333780041094,0.5286428928375244
4,4class,fbar,45,4,13107,3277,0.3240332499478841,0.5354423522949219
4,4class,fbar,45,5,13108,3276,0.33150183150183155,0.541428804397583
4,C1-C2,fbar_var,45,1,6553,1639,0.5613136186306917,0.3595395088195801
4,C1-C2,fbar_var,45,2,6553,1639,0.5320326692277912,0.3457040786743164
4,C1-C2,fbar_var,45,3,6554,1638,0.5506715506715507,0.3345911502838135
4,C1-C2,fbar_var,45,4,6554,1638,0.5378510378510379,0.35010671615600586
4,C1-C2,fbar_var,45,5,6554,1638,0.5463980463980465,0.3735635280609131
4,C1-C3,fbar_var,45,1,6553,1639,0.5369077399565205,0.34406208992004395
4,C1-C3,fbar_var,45,2,6553,1639,0.5436329253402424,0.3537137508392334
4,C1-C3,fbar_var,45,3,6554,1638,0.5402930402930403,0.3221704959869385
4,C1-C3,fbar_var,45,4,6554,1638,0.5415140415140416,0.3416318893432617
4,C1-C3,fbar_var,45,5,6554,1638,0.5341880341880342,0.34038448333740234
4,C1-C4,fbar_var,45,1,6553,1639,0.8132999791536377,0.30114293098449707
4,C1-C4,fbar_var,45,2,6553,1639,0.78097471634057,0.311354398727417
4,C1-C4,fbar_var,45,3,6554,1638,0.7936507936507937,0.2993793487548828
4,C1-C4,fbar_var,45,4,6554,1638,0.8144078144078144,0.30129027366638184
4,C1-C4,fbar_var,45,5,6554,1638,0.8040293040293041,0.3066823482513428
4,C2-C3,fbar_var,45,1,6553,1639,0.5204443253223741,0.33234524726867676
4,C2-C3,fbar_var,45,2,6553,1639,0.5411968790017571,0.3405308723449707
4,C2-C3,fbar_var,45,3,6554,1638,0.5293040293040293,0.332489013671875
4,C2-C3,fbar_var,45,4,6554,1638,0.5335775335775336,0.34120798110961914
4,C2-C3,fbar_var,45,5,6554,1638,0.5293040293040293,0.3411383628845215
4,C2-C4,fbar_var,45,1,6553,1639,0.8090301974448316,0.3110356330871582
4,C2-C4,fbar_var,45,2,6553,1639,0.7760892224306859,0.3139779567718506
4,C2-C4,fbar_var,45,3,6554,1638,0.8052503052503053,0.30295562744140625
4,C2-C4,fbar_var,45,4,6554,1638,0.797924297924298,0.3004343509674072
4,C2-C4,fbar_var,45,5,6554,1638,0.7942612942612943,0.3131754398345947
4,C3-C4,fbar_var,45,1,6553,1639,0.8383111468477322,0.29839587211608887
4,C3-C4,fbar_var,45,2,6553,1639,0.8108669108669109,0.30326294898986816
4,C3-C4,fbar_var,45,3,6554,1638,0.8278388278388278,0.29524850845336914
4,C3-C4,fbar_var,45,4,6554,1638,0.8199023199023199,0.3132462501525879
4,C3-C4,fbar_var,45,5,6554,1638,0.815018315018315,0.3028695583343506
4,C4-rest,fbar_var,45,1,13107,3277,0.7755555853603047,0.41208600997924805
4,C4-rest,fbar_var,45,2,13107,3277,0.78349010631354,0.4116027355194092
4,C4-rest,fbar_var,45,3,13107,3277,0.7716884191660432,0.42886853218078613
4,C4-rest,fbar_var,45,4,13107,3277,0.7940597794256331,0.40401673316955566
4,C4-rest,fbar_var,45,5,13108,3276,0.7741147741147741,0.38732361793518066
4,4class,fbar_var,45,1,13107,3277,0.4217569016349504,0.47930145263671875
4,4class,fbar_var,45,2,13107,3277,0.4055838470472617,0.46955204010009766
4,4class,fbar_var,45,3,13107,3277,0.41656876321510466,0.4686095714569092
4,4class,fbar_var,45,4,13107,3277,0.41889797194675243,0.47657132148742676
4,4class,fbar_var,45,5,13108,3276,0.42979242979242976,0.4706707000732422
4,C1-C2,fbar,46,1,6553,1639,0.5283726436165461,0.3676896095275879
4,C1-C2,fbar,46,2,6553,1639,0.516160397867715,0.35832786560058594
4,C1-C2,fbar,46,3,6554,1638,0.514041514041514,0.3551502227783203
4,C1-C2,fbar,46,4,6554,1638,0.5396825396825397,0.33177614212036133
4,C1-C2,fbar,46,5,6554,1638,0.517094017094017,0.3593103885650635
4,C1-C3,fbar,46,1,6553,1639,0.5326491259418089,0.34772467613220215
4,C1-C3,fbar,46,2,6553,1639,0.5161790106912059,0.3614633083343506
4,C1-C3,fbar,46,3,6554,1638,0.5006105006105006,0.4076192378997803
4,C1-C3,fbar,46,4,6554,1638,0.521978021978022,0.35208821296691895
4,C1-C3,fbar,46,5,6554,1638,0.5286935286935287,0.3533484935760498
4,C1-C4,fbar,46,1,6553,1639,0.6131763900056583,0.33100175857543945
4,C1-C4,fbar,46,2,6553,1639,0.6186649393966468,0.33034634590148926
4,C1-C4,fbar,46,3,6554,1638,0.6178266178266179,0.31583666801452637
4,C1-C4,fbar,46,4,6554,1638,0.6282051282051282,0.32413649559020996
4,C1-C4,fbar,46,5,6554,1638,0.6190476190476191,0.3336055278778076
4,C2-C3,fbar,46,1,6553,1639,0.507622323475982,0.40097928047180176
4,C2-C3,fbar,46,2,6553,1639,0.49420545579082165,0.3983280658721924
4,C2-C3,fbar,46,3,6554,1638,0.4822954822954823,0.37792062759399414
4,C2-C3,fbar,46,4,6554,1638,0.47435897435897434,0.3767273426055908
4,C2-C3,fbar,46,5,6554,1638,0.49572649572649574,0.41039204597473145
4,C2-C4,fbar,46,1,6553,1639,0.660152922957801,0.3231809139251709
4,C2-C4,fbar,46,2,6553,1639,0.6510043479555675,0.3102595806121826
4,C2-C4,fbar,46,3,6554,1638,0.6367521367521367,0.31198787689208984
4,C2-C4,fbar,46,4,6554,1638,0.6538461538461539,0.3330221176147461
4,C2-C4,fbar,46,5,6554,1638,0.667887667887668,0.32171034812927246
4,C3-C4,fbar,46,1,6553,1639,0.6882255278596743,0.30181384086608887
4,C3-C4,fbar,46,2,6553,1639,0.6644212156407279,0.3326146602630615
4,C3-C4,fbar,46,3,6554,1638,0.673992673992674,0.3136718273162842
4,C3-C4,fbar,46,4,6554,1638,0.6666666666666666,0.31931447982788086
4,C3-C4,fbar,46,5,6554,1638,0.6684981684981686,0.334583044052124
4,C4-rest,fbar,46,1,13107,3277,0.6343436646528591,0.4570150375366211
4,C4-rest,fbar,46,2,13107,3277,0.6290550602999749,0.45546627044677734
4,C4-rest,fbar,46,3,13107,3277,0.630685876820946,0.47594141960144043
4,C4-rest,fbar,46,4,13107,3277,0.6283433594409205,0.4702906608581543
4,C4-rest,fbar,46,5,13108,3276,0.6363451363451363,0.4965779781341553
4,4class,fbar,46,1,13107,3277,0.3305000893415527,0.521399736404419
4,4class,fbar,46,2,13107,3277,0.31706237529408265,0.5404922962188721
4,4class,fbar,46,3,13107,3277,0.3234744929866881,0.5288052558898926
4,4class,fbar,46,4,13107,3277,0.3252620685547515,0.5288517475128174
4,4class,fbar,46,5,13108,3276,0.32753357753357754,0.5191617012023926
4,C1-C2,fbar_var,46,1,6553,1639,0.5491036064206796,0.36211585998535156
4,C1-C2,fbar_var,46,2,6553,1639,0.5424186247356979,0.34278130531311035
4,C1-C2,fbar_var,46,3,6554,1638,0.5457875457875458,0.32948827743530273
4,C1-C2,fbar_var,46,4,6554,1638,0.5470085470085471,0.35137295722961426
4,C1-C2,fbar_var,46,5,6554,1638,0.5537240537240538,0.3437800407409668
4,C1-C3,fbar_var,46,1,6553,1639,0.5472810387444533,0.33283114433288574
4,C1-C3,fbar_var,46,2,6553,1639,0.5503402424134132,0.34930992126464844
4,C1-C3,fbar_var,46,3,6554,1638,0.5164835164835164,0.33611559867858887
4,C1-C3,fbar_var,46,4,6554,1638,0.5433455433455433,0.3277261257171631
4,C1-C3,fbar_var,46,5,6554,1638,0.5262515262515263,0.3191511631011963
4,C1-C4,fbar_var,46,1,6553,1639,0.8072016736650883,0.3371469974517822
4,C1-C4,fbar_var,46,2,6553,1639,0.7870544090056286,0.31783103942871094
4,C1-C4,fbar_var,46,3,6554,1638,0.8064713064713065,0.31421756744384766
4,C1-C4,fbar_var,46,4,6554,1638,0.8095238095238095,0.310687780380249
4,C1-C4,fbar_var,46,5,6554,1638,0.7753357753357754,0.30414819717407227
4,C2-C3,fbar_var,46,1,6553,1639,0.5155580868995503,0.35088062286376953
4,C2-C3,fbar_var,46,2,6553,1639,0.5112912832425027,0.35536932945251465
4,C2-C3,fbar_var,46,3,6554,1638,0.5146520146520146,0.3527872562408447
4,C2-C3,fbar_var,46,4,6554,1638,0.5268620268620269,0.3333861827850342
4,C2-C3,fbar_var,46,5,6554,1638,0.5354090354090354,0.3345355987548828
4,C2-C4,fbar_var,46,1,6553,1639,0.7888918669406475,0.3033130168914795
4,C2-C4,fbar_var,46,2,6553,1639,0.7724165400994669,0.29594850540161133
4,C2-C4,fbar_var,46,3,6554,1638,0.7924297924297925,0.29910993576049805
4,C2-C4,fbar_var,46,4,6554,1638,0.7899877899877901,0.30414724349975586
4,C2-C4,fbar_var,46,5,6554,1638,0.7716727716727716,0.29995131492614746
4,C3-C4,fbar_var,46,1,6553,1639,0.8139089907382591,0.3118777275085449
4,C3-C4,fbar_var,46,2,6553,1639,0.8004712766907889,0.304654598236084
4,C3-C4,fbar_var,46,3,6554,1638,0.8131868131868132,0.3018515110015869
4,C3-C4,fbar_var,46,4,6554,1638,0.8241758241758241,0.30562400817871094
4,C3-C4,fbar_var,46,5,6554,1638,0.7967032967032968,0.29407572746276855
4,C4-rest,fbar_var,46,1,13107,3277,0.7637546433315352,0.41376376152038574
4,C4-rest,fbar_var,46,2,13107,3277,0.7602935668436075,0.4136209487915039
4,C4-rest,fbar_var,46,3,13107,3277,0.7541915412135103,0.3999965190887451
4,C4-rest,fbar_var,46,4,13107,3277,0.7723105710910589,0.3906984329223633
4,C4-rest,fbar_var,46,5,13108,3276,0.7566137566137566,0.4213700294494629
4,4class,fbar_var,46,1,13107,3277,0.4083203043568897,0.47207188606262207
4,4class,fbar_var,46,2,13107,3277,0.4013144375949254,0.4684453010559082
4,4class,fbar_var,46,3,13107,3277,0.41077012418475833,0.515979528427124
4,4class,fbar_var,46,4,13107,3277,0.4106658923732095,0.480881929397583
4,4class,fbar_var,46,5,13108,3276,0.4068986568986569,0.4787273406982422
4,C1-C2,fbar,47,1,6553,1639,0.49847747103844664,0.39517664909362793
4,C1-C2,fbar,47,2,6553,1639,0.524108818011257,0.34831857681274414
4,C1-C2,fbar,47,3,6554,1638,0.5323565323565325,0.35043907165527344
4,C1-C2,fbar,47,4,6554,1638,0.5079365079365079,0.368776798248291
4,C1-C2,fbar,47,5,6554,1638,0.5067155067155067,0.36835408210754395
4,C1-C3,fbar,47,1,6553,1639,0.5204368801929777,0.34941768646240234
4,C1-C3,fbar,47,2,6553,1639,0.5051981893445308,0.3411977291107178
4,C1-C3,fbar,47,3,6554,1638,0.5195360195360196,0.34281468391418457
4,C1-C3,fbar,47,4,6554,1638,0.510989010989011,0.3396637439727783
4,C1-C3,fbar,47,5,6554,1638,0.5061050061050061,0.35100698471069336
4,C1-C4,fbar,47,1,6553,1639,0.6083109979451442,0.32504725456237793
4,C1-C4,fbar,47,2,6553,1639,0.6455135650257602,0.33240365982055664
4,C1-C4,fbar,47,3,6554,1638,0.63003663003663,0.35410094261169434
4,C1-C4,fbar,47,4,6554,1638,0.615995115995116,0.3269939422607422
4,C1-C4,fbar,47,5,6554,1638,0.6196581196581197,0.3214843273162842
4,C2-C3,fbar,47,1,6553,1639,0.5039444295541857,0.41490793228149414
4,C2-C3,fbar,47,2,6553,1639,0.5003126954346466,0.3937201499938965
4,C2-C3,fbar,47,3,6554,1638,0.5018315018315018,0.3701467514038086
4,C2-C3,fbar,47,4,6554,1638,0.4920634920634921,0.40993642807006836
4,C2-C3,fbar,47,5,6554,1638,0.48534798534798534,0.39346957206726074
4,C2-C4,fbar,47,1,6553,1639,0.6369829357634236,0.32538628578186035
4,C2-C4,fbar,47,2,6553,1639,0.6693022424729742,0.32389307022094727
4,C2-C4,fbar,47,3,6554,1638,0.6605616605616605,0.3102571964263916
4,C2-C4,fbar,47,4,6554,1638,0.6623931623931625,0.32312798500061035
4,C2-C4,fbar,47,5,6554,1638,0.6507936507936508,0.331174373626709
4,C3-C4,fbar,47,1,6553,1639,0.6564966199112541,0.3209505081176758
4,C3-C4,fbar,47,2,6553,1639,0.6570959528276601,0.3139469623565674
4,C3-C4,fbar,47,3,6554,1638,0.6697191697191698,0.31120920181274414
4,C3-C4,fbar,47,4,6554,1638,0.6697191697191698,0.30735254287719727
4,C3-C4,fbar,47,5,6554,1638,0.6654456654456654,0.3151099681854248
4,C4-rest,fbar,47,1,13107,3277,0.6184751194922066,0.43945980072021484
4,C4-rest,fbar,47,2,13107,3277,0.6253937952473347,0.4821608066558838
4,C4-rest,fbar,47,3,13107,3277,0.6433004884998376,0.4820704460144043
4,C4-rest,fbar,47,4,13107,3277,0.6248920456237529,0.4752781391143799
4,C4-rest,fbar,47,5,13108,3276,0.6446886446886446,0.46913886070251465
4,4class,fbar,47,1,13107,3277,0.31463005152029544,0.5127553939819336
4,4class,fbar,47,2,13107,3277,0.3268426695255964,0.5610148906707764
4,4class,fbar,47,3,13107,3277,0.32042608475535306,0.5047218799591064
4,4class,fbar,47,4,13107,3277,0.3276992316626463,0.5521485805511475
4,4class,fbar,47,5,13108,3276,0.30463980463980467,0.5441887378692627
4,C1-C2,fbar_var,47,1,6553,1639,0.5326372137347748,0.36361050605773926
4,C1-C2,fbar_var,47,2,6553,1639,0.5351030405908455,0.33587002754211426
4,C1-C2,fbar_var,47,3,6554,1638,0.539072039072039,0.3403198719024658
4,C1-C2,fbar_var,47,4,6554,1638,0.5311355311355311,0.344923734664917
4,C1-C2,fbar_var,47,5,6554,1638,0.5274725274725275,0.3208332061767578
4,C1-C3,fbar_var,47,1,6553,1639,0.5375256856964175,0.3313770294189453
4,C1-C3,fbar_var,47,2,6553,1639,0.5314407814407814,0.3536350727081299
4,C1-C3,fbar_var,47,3,6554,1638,0.532967032967033,0.3521859645843506
4,C1-C3,fbar_var,47,4,6554,1638,0.5299145299145299,0.3514750003814697
4,C1-C3,fbar_var,47,5,6554,1638,0.5305250305250305,0.3407166004180908
4,C1-C4,fbar_var,47,1,6553,1639,0.8017079126835225,0.30190229415893555
4,C1-C4,fbar_var,47,2,6553,1639,0.8108609547633938,0.3132898807525635
4,C1-C4,fbar_var,47,3,6554,1638,0.7954822954822955,0.31153202056884766
4,C1-C4,fbar_var,47,4,6554,1638,0.7783882783882783,0.30464863777160645
4,C1-C4,fbar_var,47,5,6554,1638,0.797924297924298,0.3099386692047119
4,C2-C3,fbar_var,47,1,6553,1639,0.5045675868846601,0.3421461582183838
4,C2-C3,fbar_var,47,2,6553,1639,0.5253231186158016,0.34618186950683594
4,C2-C3,fbar_var,47,3,6554,1638,0.525030525030525,0.3410346508026123
4,C2-C3,fbar_var,47,4,6554,1638,0.5244200244200244,0.3666112422943115
4,C2-C3,fbar_var,47,5,6554,1638,0.5378510378510378,0.3326447010040283
4,C2-C4,fbar_var,47,1,6553,1639,0.7846243187706603,0.3033733367919922
4,C2-C4,fbar_var,47,2,6553,1639,0.7968239077995176,0.3035154342651367
4,C2-C4,fbar_var,47,3,6554,1638,0.7728937728937728,0.296095609664917
4,C2-C4,fbar_var,47,4,6554,1638,0.7680097680097681,0.30426454544067383
4,C2-C4,fbar_var,47,5,6554,1638,0.7863247863247863,0.31499719619750977
4,C3-C4,fbar_var,47,1,6553,1639,0.8126902230560766,0.3030269145965576
4,C3-C4,fbar_var,47,2,6553,1639,0.8291543822031626,0.2981758117675781
4,C3-C4,fbar_var,47,3,6554,1638,0.8168498168498168,0.2982594966888428
4,C3-C4,fbar_var,47,4,6554,1638,0.8137973137973138,0.3020360469818115
4,C3-C4,fbar_var,47,5,6554,1638,0.8174603174603174,0.3042325973510742
4,C4-rest,fbar_var,47,1,13107,3277,0.7704689081824965,0.42227816581726074
4,C4-rest,fbar_var,47,2,13107,3277,0.7606991598041232,0.3997499942779541
4,C4-rest,fbar_var,47,3,13107,3277,0.7649751478067182,0.41146326065063477
4,C4-rest,fbar_var,47,4,13107,3277,0.7715002928417563,0.40553832054138184
4,C4-rest,fbar_var,47,5,13108,3276,0.7763532763532763,0.4208033084869385
4,4class,fbar_var,47,1,13107,3277,0.40924461717144645,0.4812743663787842
4,4class,fbar_var,47,2,13107,3277,0.4147514071294559,0.48179078102111816
4,4class,fbar_var,47,3,13107,3277,0.4028254266059144,0.5064048767089844
4,4class,fbar_var,47,4,13107,3277,0.41828039846332526,0.4775073528289795
4,4class,fbar_var,47,5,13108,3276,0.40506715506715507,0.5061595439910889
4,C1-C2,fbar,48,1,6553,1639,0.5039585753000387,0.35579919815063477
4,C1-C2,fbar,48,2,6553,1639,0.5118950832365466,0.35196590423583984
4,C1-C2,fbar,48,3,6554,1638,0.5079365079365079,0.3571453094482422
4,C1-C2,fbar,48,4,6554,1638,0.5079365079365079,0.36197352409362793
4,C1-C2,fbar,48,5,6554,1638,0.5134310134310134,0.3800945281982422
4,C1-C3,fbar,48,1,6553,1639,0.5210384466482028,0.35233354568481445
4,C1-C3,fbar,48,2,6553,1639,0.5143348521397302,0.3382453918457031
4,C1-C3,fbar,48,3,6554,1638,0.510989010989011,0.33994460105895996
4,C1-C3,fbar,48,4,6554,1638,0.5091575091575091,0.3612332344055176
4,C1-C3,fbar,48,5,6554,1638,0.5244200244200244,0.3627023696899414
4,C1-C4,fbar,48,1,6553,1639,0.5973070966973406,0.33330202102661133
4,C1-C4,fbar,48,2,6553,1639,0.6284210369576224,0.33458471298217773
4,C1-C4,fbar,48,3,6554,1638,0.6202686202686203,0.34018421173095703
4,C1-C4,fbar,48,4,6554,1638,0.6275946275946276,0.32139086723327637
4,C1-C4,fbar,48,5,6554,1638,0.6233211233211233,0.321260929107666
4,C2-C3,fbar,48,1,6553,1639,0.47772417284612406,0.3658633232116699
4,C2-C3,fbar,48,2,6553,1639,0.4923784210369576,0.39854979515075684
4,C2-C3,fbar,48,3,6554,1638,0.4896214896214896,0.38173651695251465
4,C2-C3,fbar,48,4,6554,1638,0.5061050061050061,0.38045763969421387
4,C2-C3,fbar,48,5,6554,1638,0.5164835164835164,0.4096543788909912
4,C2-C4,fbar,48,1,6553,1639,0.6644137705113314,0.3166344165802002
4,C2-C4,fbar,48,2,6553,1639,0.6430611394026029,0.35091662406921387
4,C2-C4,fbar,48,3,6554,1638,0.6465201465201466,0.3137054443359375
4,C2-C4,fbar,48,4,6554,1638,0.6349206349206349,0.31166839599609375
4,C2-C4,fbar,48,5,6554,1638,0.667887667887668,0.316692590713501
4,C3-C4,fbar,48,1,6553,1639,0.6564921528336163,0.3118150234222412
